Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,0.0,6111
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,0.0,1534
56e0b3b3-4fac-3776-8fc9-7b465eb2fc17,FAIRVIEW HOSPITAL,29 LEWIS AVENUE,GREAT BARRINGTON,MA,01230,42.19397,-73.361473,4135280790,0.0,4498
161a799c-4894-36f6-8ca7-2a71c8107f79,ATHOL MEMORIAL HOSPITAL,2033 MAIN STREET,ATHOL,MA,01331,42.593384,-72.230228,9782493511,0.0,2566
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,0.0,1691
d7b11827-25f2-350b-bcd8-939fc59851b0,BOSTON CHILDREN'S HOSPITAL,300 LONGWOOD AVENUE,BOSTON,MA,02115,42.33196,-71.020173,6177356000,0.0,1943
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,5215
ff9863d3-3fa3-3861-900e-f00148f5d9c2,SHRINERS' HOSPITAL FOR CHILDREN - BOSTON  THE,51 BLOSSOM STREET,BOSTON,MA,02114,42.33196,-71.020173,6177223000,0.0,2199
72a10c1a-ee7c-3a01-97b1-33f63244c13e,Edith Nourse Rogers Memorial Veterans Hospital (Bedford VA),200 Springs Rd.,Bedford,MA,01730,42.503376,-71.272644,781-687-2000,0.0,739
1bd44727-a8e3-322d-9c14-a5c529d6ce6d,VA Boston Healthcare System  Brockton Campus,940 Belmont Street,Brockton,MA,02301,42.065655,-71.05398,508-583-4500 Or 508-583-4500,0.0,329
be4c63f3-8d38-3fa9-a183-62045b5c85f6,VA Boston Healthcare System  Jamaica Plain Campus,150 South Huntington Avenue,Jamaica Plain,MA,02130,42.32809,-71.11076,617-232-9500,0.0,1828
a7500efb-720b-3e44-990a-0c3edc5a3990,VA Boston Healthcare System  West Roxbury Campus,1400 VFW Parkway,West Roxbury,MA,02132,42.2793,-71.1657,617-323-7700,0.0,799
ae67223f-808e-33d3-a83e-066deebf35ed,VA Central Western Massachusetts Healthcare System,421 North Main Street,Leeds,MA,01053,42.345066,-72.68291,413-584-4040,0.0,5998
05462bf2-25d4-3ecd-afdf-bb3e1140929a,Causeway OPC,251 Causeway St.,Boston,MA,02114,42.3665,-71.05931,800-865-3384,0.0,2316
5573d6f9-681b-3f8f-9264-2da0fec29b1e,Lowell Veterans Community Care Center,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,978-671-9000,0.0,448
5259a506-b80b-3ed5-9c30-83188eabf33e,Fitchburg Outpatient Clinic,881 Main Street,Fitchburg,MA,01420,42.586487,-71.80521,978-342-9781 Or 978-342-9781,0.0,1081
53b25c4b-e95f-3dd1-8e69-d427cdd83631,Framingham Outpatient Clinic,61 Lincoln Street  Suite 112,Framingham,MA,01702,42.28348,-71.41845,800-865-3384,0.0,4880
f95eebbf-70d7-385e-8e4c-748c79c6d644,Gloucester Community Based Outpatient Clinic (CBOC),199 Main Street,Gloucester,MA,01930,42.613102,-70.66085,800-838-6331,0.0,296
c1c0c43e-ca87-3ee5-9549-be3f28afde81,Greenfield Outpatient Clinic,143 Munson Street,Greenfield,MA,01301,42.580627,-72.623634,413-773-8428 Or 413-773-8428,0.0,315
e0c85f99-d520-3f26-8dcd-cfbf172afc5a,Haverhill Community Based Outpatient Clinic (CBOC),108 Merrimack St.,Haverhill,MA,01830,42.77449,-71.07901,800-838-6331,0.0,2293
ed146054-9dd5-3f0b-83df-d29d983039c3,Hyannis Outpatient Clinic,233 Stevens St,Hyannis,MA,02601,41.651745,-70.294235,508-771-3190,0.0,5475
3490b118-b33a-38e3-b763-f6f8f0039d6b,Lowell Outpatient Clinic,130 Marshall Road,Lowell,MA,01852,42.62101,-71.31481,800-865-3384,0.0,764
8881e3ee-e915-31b3-867f-8e2fbe41e887,Lynn Community Based Outpatient Clinic (CBOC),225 Boston Road  Suite 107,Lynn,MA,01904,42.470093,-70.95994,800-838-6331,0.0,3223
0b78995f-8b45-34d3-969d-afcc456bb1c7,New Bedford Outpatient Clinic,175 Elm Street,New Bedford,MA,02740,41.635937,-70.92991,508-994-0217,0.0,1520
de7eebed-6d89-3e62-b8d3-59d80c664399,Pittsfield Outpatient Clinic,73 Eagle Street,Pittsfield,MA,01201,42.451427,-73.25195,413-499-2672 Or 413-499-2672,0.0,2476
cb72194a-b1fd-3089-afb6-cb8bb61f4f9c,Plymouth Outreach Clinic,116 Long Pond Road,Plymouth,MA,02360,41.924313,-70.656654,800-865-3384,0.0,560
18f774ab-db01-37ba-95c4-44c4eab47089,Quincy Outpatient Clinic,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,800-865-3384,0.0,1513
37eb7694-de8f-3407-b95f-1a6a31fb0f6a,Springfield Outpatient Clinic,25 Bond Street,Springfield,MA,01104,42.110065,-72.60007,413-731-6000 Or 413-731-6000,0.0,1920
d311e70d-86e7-3c03-b115-53892bcf7ef1,Worcester Outpatient Clinic,605 Lincoln Street,Worcester,MA,01605,42.297756,-71.766815,508-856-0104 Or 508-856-0104,0.0,1227
7b50426f-b50b-3d7c-ab22-04a0e1632ac8,Boston Vet Center,7 Drydock Ave  Suite 2070,Boston,MA,02210,42.34461,-71.03728,857-203-6461,0.0,2226
3fbe3da9-8e41-3118-a253-7e2d1b46480f,Brockton Vet Center,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,508-580-2730 Or 508-580-2730,0.0,778
515117f0-f62e-36da-90e9-a004b40b2260,Cape Cod Vet Center,474 West Main Street,Hyannis,MA,02601,41.650307,-70.313515,508-778-0124 Or 508-778-0124,0.0,952
5b7aa5b4-aa6f-3acc-bd96-01ce774cb614,Lowell Vet Center,10 George Street  Gateway Center,Lowell,MA,01852,42.642513,-71.3062,978-453-1151,0.0,759
7c530dcd-43f3-3f87-b41b-9f704205e0f8,New Bedford Vet Center,73 Huttleton Ave.  Unit 2,Fairhaven,MA,02719,41.6318,-70.8801,508-999-6920 Or 508-999-6920,0.0,217
78dbf052-6958-3c67-af45-b5a450b70fe4,Springfield Vet Center,95 Ashley Avenue  Suite A,West Springfield,MA,01089,42.139397,-72.62382,413-737-5167 Or 413-737-5167,0.0,2369
3a2242e0-de37-303b-bdfc-e160c7eae518,Worcester Vet Center,255 Park Ave Suite # 900,Worcester,MA,01609,42.265556,-71.818665,508-753-7902,0.0,2814
679cea0d-c2c3-3be5-85cd-d6cb7c1d4b90,PCP65,28 GREEN ST,NEWBURYPORT,MA,01950-2650,42.812141,-70.886646,978-499-9995,0.0,25
d5f4875f-6df2-32a8-a01b-47267f47fc49,TERRI PEREIRA,221 BOSTON POST RD,MARLBORO,MA,01752-3586,42.349617,-71.547214,508-481-5519,0.0,290
b7dc82e4-3595-391b-a897-495dd7e5cf38,PCP103,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,978-631-9010,0.0,94
c62b7522-81b2-3fe0-b4e6-1cc47e128a39,PCP124,18 CENTRAL ST,FOXBORO,MA,02035-2425,42.064024,-71.248401,508-562-7701,0.0,32
74e00d14-2bbf-3cf3-ae7a-71077abf5f3c,PCP148,175 ELM ST,SALISBURY,MA,01952-1828,42.844794,-70.841499,978-828-2053,0.0,56
56e5df56-f45d-3a4d-918c-06306be9cb05,PCP214,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,978-686-5013,0.0,51
d20a58ab-d617-309a-8ffe-c0a490c207d1,PCP236,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-256-6196,0.0,34
6725cc67-119b-38a5-9fc8-c104c2b7f993,PCP364,1010 MAIN ST,HOLDEN,MA,01520-1237,42.355801,-71.862574,508-829-9955,0.0,116
cb4bb367-1f84-3125-bcee-e7eea3c8d0ae,PCP371,7 HARRIS AVE,JAMAICA PLAIN,MA,02130-2888,42.33196,-71.020173,617-983-9698,0.0,88
3a7bb7bb-9e72-3d69-8922-fb46c14a7457,PCP374,664 A MAIN ST,AMHERST,MA,01002-2440,42.363534,-72.50729100000001,413-531-1317,0.0,49
c72c73fd-0c2a-3579-b732-130984e4883c,PCP376,38,NORTHBOROUGH,MA,01532-2159,42.323342,-71.646236,508-393-1900,0.0,26
afd3cc52-80df-3798-9712-bf81f45ba615,PCP501,93 UNION ST,NEWTON,MA,02459-2241,42.331876,-71.208402,617-964-0030,0.0,53
cb60ed4c-0edb-3595-b0e3-897f1a2b917f,PCP523,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,781-821-1626,0.0,28
be93c595-d708-3faf-9e5e-760f13a4aca4,PCP571,8 GRANITE STATE COURT,BREWSTER,MA,02631-2127,41.747513,-70.066223,508-240-5530,0.0,28
b226e653-050e-3ca6-8917-532c52d53ee2,PCP659,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,617-547-7537,0.0,12
de1376c4-8f27-37ed-85da-6986458442f2,PCP661,28 GREEN ST,NEWBURY,MA,01951-1721,42.770406,-70.872417,978-463-0463,0.0,63
7ae92f6b-21d5-3e24-8265-d69bd2b9b4ca,PCP856,43 PENNYWISE PATH,EDGARTOWN,MA,02539-7031,41.37295,-70.482349,508-627-7984,0.0,44
c71b657c-58b7-33bf-8637-c0e102faf337,PCP895,182 MAIN ST,WATERTOWN,MA,02472-4409,42.369451,-71.177925,617-564-0656,0.0,6
e1053175-7c18-3f57-9814-3e77d8080c14,PCP905,866 MAIN RD,WESTPORT,MA,02790-4311,41.579794,-71.081822,508-636-7569,0.0,71
bc1469ec-a5f4-3102-93c6-8f7a991fb161,PCP928,1842 BEACON ST,BROOKLINE,MA,02445-1900,42.323853,-71.142003,781-690-1317,0.0,65
a3a03cff-df5e-3599-adc6-434fcac8fe8c,PCP1026,2000 WASHINGTON ST,NEWTON,MA,02462-1602,42.331876,-71.208402,617-243-5440,0.0,102
8784f92c-21db-30b9-8492-eb7fcf75ed2e,CHIROPRACTIC HEALTH GROUP  PC,95 WASHINGTON ST,CANTON,MA,02021-4011,42.175737,-71.125385,781-575-0100,0.0,91
7d1c9185-6194-3fca-8c56-1e2d5ac7ee71,PCP1221,234 RUSSELL ST,HADLEY,MA,01035-3534,42.356491,-72.568632,413-320-3644,0.0,187
8cc53527-a986-359d-9c23-ad6325458765,PCP1243,194 REAR MAIN ST,AMESBURY,MA,01913-3609,42.851284,-70.955837,978-834-0120,0.0,13
fc0bcb63-569b-3658-aa03-71cf89aea64e,PCP1336,563 BROADWAY,EVERETT,MA,02149-3749,42.405938,-71.054649,617-389-0013,0.0,237
9395b8cb-702c-3c5d-926e-1c3524fd6560,PCP1401,923 MAIN ST,YARMOUTH PORT,MA,02675-2159,41.706920000000004,-70.221117,508-385-9602,0.0,51
c3c871ec-0844-3052-95d2-893c6fb54b65,PCP1435,36 WOBURN ST,READING,MA,01867-2903,42.535183,-71.105423,781-942-2612,0.0,28
dd1f04b3-54cd-3ff0-96e3-a9aec2078301,PCP1444,5 E MAIN ST,MERRIMAC,MA,01860-2005,42.838603000000006,-71.011997,978-346-4450,0.0,565
b0bc9a3f-9875-3126-913f-1e1c1a01eb16,PCP1470,1 BRANCH ST,METHUEN,MA,01844-1923,42.742751,-71.178588,978-984-5748,0.0,30
4222a451-49b1-3520-b7d0-df9dc2caa033,PCP1530,48 N PLEASANT ST,AMHERST,MA,01002-1738,42.363534,-72.50729100000001,413-256-6211,0.0,71
277aea7a-ec5f-3dfc-b430-e5e68f599033,PCP1555,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,781-643-9266,0.0,69
e718d8af-524f-3e9b-8e7a-3319bbb48604,PCP1583,490 MAIN ST,MELROSE,MA,02176-3841,42.455723,-71.05901899999999,781-665-0897,0.0,41
46d76f18-28be-3225-9d6c-8f9a424775eb,ACTIVE MOTION PHYSICAL THERAPY,414 MAIN ST,WAKEFIELD,MA,01880-3018,42.50436,-71.064061,781-245-0055,0.0,21
8abe87a0-c728-3828-83d2-145acd581c4e,PCP1691,333 UNION ST,NEW BEDFORD,MA,02740-3665,41.661303000000004,-70.937913,508-990-0852,0.0,62
fb2bf7e7-4bba-3320-bfb4-6b1fc57a0670,PCP1702,1371 BEACON ST,BROOKLINE,MA,02446-4965,42.323853,-71.142003,617-232-2435,0.0,190
7a90ea23-6a9c-3bd0-a62a-a462adbeee60,PCP1742,132 FRONT ST,SCITUATE,MA,02066-1386,42.205062,-70.74297800000001,781-545-1008,0.0,122
3b58f93e-c04c-332e-bcc3-2deed308c510,PCP1826,1101 BEACON ST 8TH FL W,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-277-5510,0.0,45
3417f72c-36d3-3e9d-b28e-9f7a165c3ed8,PREMIUM EYE CARE  PC,738 HIGH ST,WESTWOOD,MA,02090-2503,42.219645,-71.216768,781-329-5454,0.0,189
9f65cabf-9d9f-320d-8856-2f0834875bd7,PCP1878,166 ATLANTIC AVE,MARBLEHEAD,MA,01945-2911,42.495629,-70.83582,781-631-2182,0.0,95
230b3872-a16b-3c49-b4cb-288c356ed3d4,PCP1901,450 W RIVER ST,ORANGE,MA,01364-1440,42.605437,-72.292074,978-544-1503,0.0,142
2101d4e0-8f93-36bb-b044-f3ae97394376,PCP1967,7 TOWER ST,HUDSON,MA,01749-1720,42.389071,-71.545864,978-562-6011,0.0,95
6ec1e69d-e9f9-3179-b9b5-03e5e8f09df8,PCP1983,18 HASTINGS RD,LEXINGTON,MA,02421-6807,42.445221999999994,-71.23001500000001,781-862-5674,0.0,22
d4587d01-17f5-3378-b6f9-fd7bbe74a560,PCP2015,2 OAK ST,MASHPEE,MA,02649,41.617622999999995,-70.492713,508-274-6392,0.0,58
934dbefe-1ef2-3f15-8a7e-0c19766b001b,PCP2034,90 MAIN ST,ANDOVER,MA,01810-3824,42.648044,-71.161751,978-474-8070,0.0,22
0b829ba7-406d-3339-b330-1e995b1d72a0,PCP2044,150 MARKET ST,LYNN,MA,01901-1529,42.474862,-70.96218499999999,781-592-6100,0.0,23
6cb36205-a8ea-322b-8376-c9c7dc6121df,PCP2054,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,978-290-1295,0.0,84
5cb87232-57f6-33c0-bd30-6ff0a7224265,PCP2141,39 CARLON DR,NORTHAMPTON,MA,01060-2374,42.327044,-72.67463000000001,413-531-2144,0.0,34
b81e45f5-1cbe-3464-bcea-2ced466c7213,PCP2164,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-834-2092,0.0,31
4388668b-7730-35e0-af95-b996397c4c8a,PCP2254,321 BOSTON POST RD,SUDBURY,MA,01776,42.383367,-71.42107,978-443-0998,0.0,47
b6fe1d9f-de1d-32f9-a76d-ccd6fa82e3e0,DIAGNOSTIC ULTRASOUND ASSOCIATES  PC,1 BROOKLINE PL,BROOKLINE,MA,02445-7277,42.323853,-71.142003,617-739-0245,0.0,24
13565c20-feac-36cb-ab5c-cef3e6a7dd8f,PCP2306,115 MILL ST,BELMONT,MA,02478-1041,42.395317,-71.180284,617-855-2683,0.0,91
d8152654-91fb-3465-a372-4c58514e4129,PCP2360,93 DUKES COUNTY AVE,OAK BLUFFS,MA,02557-2927,41.457159999999995,-70.556101,508-693-0277,0.0,30
b6d84478-28bc-3ab1-8b5a-c64299f8960b,PCP2361,32 ROBBINS RD,WALPOLE,MA,02081-1925,42.146285999999996,-71.255604,508-524-6299,0.0,54
02da9e41-5656-33e0-be62-aff604c958d3,PCP2381,17 HENSHAW ST,BRIGHTON,MA,02135-2905,42.33196,-71.020173,617-363-99881,0.0,34
5c494a07-4063-3887-8500-43b72f19ad9f,PCP2402,5 MARKET SQUARE,AMESBURY,MA,01913-2402,42.851284,-70.955837,978-388-8054,0.0,49
026f9974-8b5a-3925-becd-87b049825f1b,PCP2513,733 CHAPIN ST,LUDLOW,MA,01056-1900,42.183577,-72.457812,413-626-5340,0.0,90
4d8e27dd-59c8-30d8-8462-d3d056e29799,PCP2578,524 BOSTON POST RD,WAYLAND,MA,01778-1833,42.360427,-71.361099,508-358-4900,0.0,104
b581c4b2-bfed-3409-a316-9700e598bd4b,PCP2614,565 TURNPIKE ST,NORTH ANDOVER,MA,01845-5936,42.673909,-71.091334,978-682-1579,0.0,85
869ba21d-a974-3260-9752-4d1ba8d12f28,PCP2617,102 WESTLAND RD,WESTON,MA,02493-1341,42.360502000000004,-71.303433,781-894-8898,0.0,69
